source_url,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer ID,Location,Gender,Age Category,Main Category,Subcategory
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-28,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Credit Card,18169,Limerick,Female,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-29,White Short Sleeve Oxford Shirt,Men → Shirts,1,47.7,14.84,Credit Card,13806,Cork,Female,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-29,Floral Embroidered Kaftan,Children → Girls Wear,2,64.0,32.64,Credit Card,9750,Carlow,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-29,Fluro Shorts Two Pack,Children → Boys Wear,1,17.5,8.93,Debit Card,8356,Dublin,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-30,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,PayPal,5547,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-30,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,136.0,47.6,Debit Card,6254,Mayo,Female,25-34,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-30,White Short Sleeve Oxford Shirt,Men → Shirts,1,47.7,14.84,CC,9991,Mayo,,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-30,Foraker Canvas Coat,Women → Tops,1,41.4,23.0,Credit Card,4387,Dublin,Female,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Grey Marl Panda Face Crew,Children → Boys Wear,1,11.5,5.87,Credit Card,11044,Louth,Female,18-24,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Credit Card,4226,Wicklow,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Gertrude Cardigan,Women → Tops,1,21.6,12.0,Voucher,7071,Monaghan,Female,25-34,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Dark Blue Belted Jeans,Men → Jeans,-1,29.0,11.6,Debit Card,6345,Meath,Female,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,1522,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,White Colour Block T-Shirt,Children → Boys Wear,2,45.0,22.95,Debit Card,17041,Dublin,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-01-31,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Debit Card,3769,Cork,Female,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-01,White Tie and Shirt Set,Men → Shirts,2,63.0,19.6,Debit Card,6578,Offaly,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-01,Floral Embroidered Kaftan,Children → Girls Wear,3,96.0,48.96,Debit Card,2106,Cork,Female,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-01,Fluro Shorts Two Pack,Children → Boys Wear,3,52.5,26.77,PayPal,14812,Dublin,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-01,Pennsylvania Notebooks,Homeware → Design,9,103.5,41.4,Credit Card,12519,Dublin,Male,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-02,Navy Tailored Trousers,Men → Trousers,1,42.0,20.58,Credit Card,16878,,Female,35-44,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page05.html,2024-02-02,Rose Print Prom Dress,Children → Girls Wear,2,74.0,37.74,Credit Card,10744,,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-02,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,3,52.5,26.77,Debit Card,14850,Longford,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-04,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,PayPal,10753,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-04,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,33.0,16.83,Debit Card,2384,,Male,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-04,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Debit Card,13094,Mayo,Female,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-04,Crinkle Velvet Bed Set,Homeware → Bed Bath,2,99.0,27.5,Credit Card,3787,Cork,Male,25-34,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-04,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,3986,Mayo,Male,55-64,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-05,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,17.5,8.93,CC,2887,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-05,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Credit Card,12791,Dublin,Female,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-05,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,35.0,17.85,Credit Card,8131,Dublin,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-06,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Credit Card,13178,Dublin,Female,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-06,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,15.75,7.17,PayPal,2884,Wicklow,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-06,Woodel Wall Mirror,Homeware → Design,1,66.0,26.4,Credit Card,6787,,Female,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-06,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Credit Card,6466,Leitrim,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-06,Fluro Shorts Two Pack,Children → Boys Wear,3,52.5,26.77,Credit Card,8969,Kilkenny,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Black Single Cuff Shirt,Men → Shirts,3,126.0,47.88,Debit Card,14675,Cork,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Debit Card,6406,Clare,Female,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,64.5,32.9,Debit Card,2787,Wicklow,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,3325,Cork,Male,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Cydney Plaid Shirt,Women → Tops,2,102.6,57.0,CC,12834,Dublin,Female,55-64,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,8937,Waterford,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Debit Card,17737,Leitrim,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Blue Floral Embroidered Mac,Children → Girls Wear,1,31.5,14.35,Credit Card,2884,Wicklow,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-07,Navy/White Long Sleeve Gingham Cheque Shirt,Men → Shirts,2,58.0,22.04,Credit Card,13794,Dublin,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-08,Black Bandeau Maxi Dress,Women → Dresses,1,30.6,13.6,Credit Card,12325,Carlow,Male,18-24,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-08,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,136.0,47.6,Debit Card,17297,Dublin,Male,35-44,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-08,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,31.5,14.35,Debit Card,12378,Meath,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-09,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Credit Card,9987,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-09,White Tie and Shirt Set,Men → Shirts,1,35.0,13.3,Debit Card,16328,Cork,Female,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-09,Tan Leather Woven Slingbacks,Women → Shoes,1,38.7,15.05,Credit Card,15656,Dublin,Female,,Women,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page06.html,2024-02-10,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,15.0,7.65,Credit Card,3769,Cork,Female,18-24,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-10,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,2,178.0,62.3,Voucher,11581,Cork,Male,18-24,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-10,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,48.0,19.2,Credit Card,5129,Dublin,Female,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-10,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,17.5,8.93,Debit Card,2175,Dublin,Male,,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-10,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,6806,Wexford,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-10,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,6217,Dublin,Female,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,CC,16756,Waterford,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Mola Headlamp,Homeware → Design,2,77.4,25.8,Credit Card,12703,Longford,Male,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,17422,Cork,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,-1,21.5,10.96,Credit Card,5311,Cork,Female,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Debit Card,16984,Cork,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,21.5,10.96,CC,6466,Leitrim,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Leather Court Shoes,Women → Shoes,1,33.3,12.95,Debit Card,7922,,Female,35-44,Women,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Black Skinny Zip Trousers,Men → Trousers,1,46.0,22.54,Debit Card,3434,Kilkenny,Male,55-64,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Fluro Shorts Two Pack,Children → Boys Wear,4,70.0,35.7,Debit Card,6328,Dublin,Female,18-24,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Black Signature Point Court Shoes,Men → Shoes,1,44.0,19.8,Credit Card,7146,Longford,Male,18-24,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-11,Pennsylvania Notebooks,Homeware → Design,3,34.5,13.8,Credit Card,5500,Dublin,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-12,Black Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,13544,Limerick,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-12,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,10253,Kerry,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-12,Double Wall Mug,Homeware → Design,1,12.5,5.0,Credit Card,10097,Dublin,Male,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-13,White Colour Block T-Shirt,Children → Boys Wear,2,45.0,22.95,Debit Card,8153,,Female,45-54,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-13,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Credit Card,16397,Meath,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-13,Pennsylvania Notebooks,Homeware → Design,1,11.5,4.6,Debit Card,5895,Kildare,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-13,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,17.5,8.93,Debit Card,7762,Meath,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-14,White Polo Two Pack,Children → Girls Wear,2,15.0,7.65,Credit Card,11656,Wicklow,Male,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-14,White Colour Block T-Shirt,Children → Boys Wear,2,40.5,18.45,Credit Card,7562,Monaghan,Female,18-24,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-14,Pennsylvania Notebooks,Homeware → Design,4,41.4,13.8,Credit Card,7922,,Female,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-14,Lunar Cirque Blouse,Women → Tops,1,21.6,12.0,Credit Card,12253,Dublin,Female,18-24,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-14,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,5,92.5,47.17,Debit Card,13994,Kerry,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-15,Tan Leather Woven Slingbacks,Men → Shoes,1,43.0,19.35,Credit Card,10378,Cork,Female,35-44,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page07.html,2024-02-15,Lunar Cirque Blouse,Women → Tops,2,43.2,24.0,Credit Card,7997,Louth,Female,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-15,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,5744,Kildare,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-15,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Credit Card,7069,Dublin,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-15,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Debit Card,6139,Dublin,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,White Short Sleeve Geo Print Shirt,Men → Shirts,1,24.3,7.56,Credit Card,7097,Dublin,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,White Polo Two Pack,Children → Girls Wear,1,7.5,3.83,Credit Card,2453,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,PayPal,5212,Kilkenny,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,White Tie and Shirt Set,Men → Shirts,5,157.5,49.0,PayPal,11212,Wexford,Male,55-64,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,White Polo Two Pack,Children → Girls Wear,2,15.0,7.65,Debit Card,5772,Dublin,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-16,Grey Marl Panda Face Crew,Children → Boys Wear,3,34.5,17.59,Debit Card,8925,Dublin,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,1331,Louth,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,35.0,17.85,Debit Card,16222,,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Mola Headlamp,Homeware → Design,1,43.0,17.2,Credit Card,2322,Kerry,Male,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,18169,Limerick,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,CC,1497,Roscommon,Female,,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-17,Light Grey Straight Fit Jeans,Men → Jeans,2,58.0,23.2,Debit Card,8203,Dublin,Female,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-18,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Credit Card,6341,Dublin,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-18,Rose Gold Two Tier Drainer,Homeware → Design,2,62.0,24.8,Credit Card,5781,Dublin,Male,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-18,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,18.5,9.44,Credit Card,14800,Kilkenny,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-18,Light Blue Ditsy Slub Dress,Women → Dresses,1,22.5,11.25,Debit Card,12103,Dublin,Female,,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-18,Nude Peep Toe Cork Wedges,Men → Shoes,1,44.0,19.8,Debit Card,8756,Carlow,Male,,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-19,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Debit Card,8600,Dublin,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-19,Cydney Plaid Shirt,Women → Tops,2,102.6,57.0,Credit Card,5428,Dublin,Male,18-24,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-19,Mola Headlamp,Homeware → Design,2,86.0,34.4,Credit Card,5523,Dublin,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-20,Metallic Cross Strap Block Heels,Women → Shoes,1,58.5,22.75,PayPal,4029,Clare,Male,18-24,Women,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-20,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,35.0,17.85,Debit Card,3986,Mayo,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q1-page08.html,2024-02-20,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,48.0,19.2,Credit Card,11066,Mayo,Female,18-24,Men,Jeans
